"u","area_q025","area_q50","area_q975","area_MAP","u_from","u_to","land_use_change","time"
"grass_to_rough",339.108398842196,451.93717894955,582.069826037798,450.60643903777,"grass","rough","grass_to_rough",1992
"grass_to_urban",5.00227066774652,73.1067545536334,165.73204374721,112.390649969794,"grass","urban","grass_to_urban",1992
"grass_to_woods",6.7890599342017,76.9854771902188,193.844745188636,38.4548500151435,"grass","woods","grass_to_woods",1992
"other_to_crops",0.732996588736994,22.285725657107,84.7126103420706,33.9317916053262,"other","crops","other_to_crops",1992
"other_to_grass",0.992351916470462,24.387181611437,84.946238495878,3.7406890890432,"other","grass","other_to_grass",1992
"other_to_rough",1.31624111176146,35.1233046818411,112.434357339424,50.5107186780502,"other","rough","other_to_rough",1992
"other_to_urban",0.873351867309082,18.6796049855655,68.3632914225766,15.9850288964083,"other","urban","other_to_urban",1992
"other_to_woods",0.789770931260648,26.7460658697952,84.8219923624591,36.2914248881615,"other","woods","other_to_woods",1992
"rough_to_crops",7.33279688583555,76.0592924366887,160.972966896513,127.34614605255,"rough","crops","rough_to_crops",1992
"rough_to_grass",380.606142466776,500.461927091864,628.163930474584,544.702032741376,"rough","grass","rough_to_grass",1992
"rough_to_other",0.932091293167347,30.6703396562672,93.7583199929374,7.8807796805305,"rough","other","rough_to_other",1992
"rough_to_urban",3.10543916378396,40.8613452303129,120.825087503921,4.69144164641082,"rough","urban","rough_to_urban",1992
"rough_to_woods",23.0429110242892,131.870087474306,240.35370966434,145.867961631299,"rough","woods","rough_to_woods",1992
"urban_to_crops",1.64676347059612,31.0690333740132,98.7266068240187,30.5513586002021,"urban","crops","urban_to_crops",1992
"urban_to_grass",1.70353836196362,28.701215779796,100.42817213123,28.4207531596108,"urban","grass","urban_to_grass",1992
"urban_to_other",0.796052591881673,19.5301424722771,66.4144492315787,12.410103860912,"urban","other","urban_to_other",1992
"urban_to_rough",1.51685947190445,33.2595345796137,104.529206274449,52.9253648352743,"urban","rough","urban_to_rough",1992
"urban_to_woods",1.09530813525011,25.6315715146049,90.6817774247419,6.95314651598077,"urban","woods","urban_to_woods",1992
"woods_to_crops",0.881786098867927,25.6771705733359,77.9279548472965,4.28519629646295,"woods","crops","woods_to_crops",1992
"woods_to_grass",0.798150832058232,20.2742413104408,77.9719684002906,4.43465310809688,"woods","grass","woods_to_grass",1992
"woods_to_other",0.48929290730496,12.88506407106,50.0403864281801,14.4130495336087,"woods","other","woods_to_other",1992
"woods_to_rough",0.990571771593796,23.9982169893337,86.3928233527848,33.563840448173,"woods","rough","woods_to_rough",1992
"woods_to_urban",0.755451342749596,16.7603622919069,62.9601586464208,18.4879604334664,"woods","urban","woods_to_urban",1992
"crops_to_grass",564.325927669274,676.856113100268,789.362514227227,653.081959032155,"crops","grass","crops_to_grass",1993
"crops_to_other",0.787613874934717,20.4488059215257,80.1447099273329,29.5305444679114,"crops","other","crops_to_other",1993
"crops_to_rough",5.13992903024277,70.856409404371,181.40669671558,85.5675140133311,"crops","rough","crops_to_rough",1993
"crops_to_urban",1.64893413495546,36.2479636879195,113.172417146953,27.8122821838309,"crops","urban","crops_to_urban",1993
"crops_to_woods",1.98379193757953,39.0801224612021,116.867626454239,43.5205308775834,"crops","woods","crops_to_woods",1993
"grass_to_crops",647.003973346488,769.204613123773,896.641354115463,814.250625913079,"grass","crops","grass_to_crops",1993
"grass_to_other",0.780367646936256,23.3172471367912,83.3361488628808,9.01568010945951,"grass","other","grass_to_other",1993
"grass_to_rough",273.811981774673,417.144601665421,529.566379266398,440.337430975967,"grass","rough","grass_to_rough",1993
"grass_to_urban",3.68473510271797,66.1884050887744,166.385206914462,19.4864415846974,"grass","urban","grass_to_urban",1993
"grass_to_woods",3.80352039343701,56.3372779928557,174.711870421973,54.4957817235008,"grass","woods","grass_to_woods",1993
"other_to_crops",1.48628214601044,27.4198016346412,85.0235958499179,2.32611285362063,"other","crops","other_to_crops",1993
"other_to_grass",0.986363957969135,23.8021177420931,79.0962343407236,30.64430939814,"other","grass","other_to_grass",1993
"other_to_rough",1.50869575288616,35.6729106305697,109.234330742393,34.3677687092572,"other","rough","other_to_rough",1993
"other_to_urban",1.24178083281559,24.9944877689096,80.4459589569677,2.65183285706885,"other","urban","other_to_urban",1993
"other_to_woods",0.625732059680409,19.812738099657,74.2198464571887,8.71671292277005,"other","woods","other_to_woods",1993
"rough_to_crops",7.55859016646076,86.8487320980467,188.985866942463,85.5797775567191,"rough","crops","rough_to_crops",1993
"rough_to_grass",438.652931283915,571.892347336383,698.231294701728,591.707320155854,"rough","grass","rough_to_grass",1993
"rough_to_other",2.06660618768568,36.3805991984853,109.836943220125,15.8193615852885,"rough","other","rough_to_other",1993
"rough_to_urban",3.51875675958539,35.8615661437473,119.126339673465,15.7490811385202,"rough","urban","rough_to_urban",1993
"rough_to_woods",43.1658676974248,153.913424142587,252.179201310805,186.062702740927,"rough","woods","rough_to_woods",1993
"urban_to_crops",2.32632224430351,32.3712271648694,104.552686597079,32.6654816801263,"urban","crops","urban_to_crops",1993
"urban_to_grass",2.08465631014839,30.5781849436523,100.766659236982,48.5675394817925,"urban","grass","urban_to_grass",1993
"urban_to_other",0.740942868746918,16.6300100147236,56.7884908130142,19.8917541621111,"urban","other","urban_to_other",1993
"urban_to_rough",1.07179198418632,23.9804890718197,88.916317067174,3.51574667433204,"urban","rough","urban_to_rough",1993
"urban_to_woods",1.72680769990867,27.8051314544279,93.3481978563364,21.6457487019334,"urban","woods","urban_to_woods",1993
"woods_to_crops",1.05622716262744,22.720406536638,82.1025590056528,51.4119071352395,"woods","crops","woods_to_crops",1993
"woods_to_grass",1.14859311761866,24.8488307579939,77.6781546325098,12.3801667163165,"woods","grass","woods_to_grass",1993
"woods_to_other",1.00891116726914,12.8345631414765,48.8263342618419,7.69896886529583,"woods","other","woods_to_other",1993
"woods_to_rough",1.06538355282123,25.7738077380797,108.445275494695,3.56534268043277,"woods","rough","woods_to_rough",1993
"woods_to_urban",0.443504977888213,15.6623797617495,67.909810071337,23.8461236457436,"woods","urban","woods_to_urban",1993
"crops_to_grass",579.970697444762,700.534524717773,824.572321347525,670.10308479942,"crops","grass","crops_to_grass",1994
"crops_to_other",1.02709918653578,22.9095409220335,77.2844431937716,32.3345420624618,"crops","other","crops_to_other",1994
"crops_to_rough",16.7284330413017,102.353922845663,207.518162555636,83.4024900764237,"crops","rough","crops_to_rough",1994
"crops_to_urban",3.15893791616424,60.3445157091242,139.822328387409,96.8157026816124,"crops","urban","crops_to_urban",1994
"crops_to_woods",3.64043126135241,50.7482291625328,131.489099338423,61.6307149549259,"crops","woods","crops_to_woods",1994
"grass_to_crops",564.681207962675,692.984782270117,805.423617592156,700.100386255553,"grass","crops","grass_to_crops",1994
"grass_to_other",1.37881498084883,33.0698402383419,98.7267922552254,15.480095725394,"grass","other","grass_to_other",1994
"grass_to_rough",329.449073098838,443.403360859115,565.535383083003,477.074167062054,"grass","rough","grass_to_rough",1994
"grass_to_urban",4.26305834273884,64.032174924921,169.907827410403,8.5061844747301,"grass","urban","grass_to_urban",1994
"grass_to_woods",4.1036880928937,68.9608740504192,175.692685758661,57.1175376138816,"grass","woods","grass_to_woods",1994
"other_to_crops",0.865014454189989,21.6576959548587,76.7151145709845,5.12960121243332,"other","crops","other_to_crops",1994
"other_to_grass",0.722415140476646,16.1347422313276,73.766847006036,18.1859211435957,"other","grass","other_to_grass",1994
"other_to_rough",1.19255149179693,35.5461927470187,111.913088803521,13.9137182940465,"other","rough","other_to_rough",1994
"other_to_urban",0.68163769199853,18.7765441482173,75.6886076080817,18.7765721213405,"other","urban","other_to_urban",1994
"other_to_woods",1.06941533169428,22.7095627285418,75.9531706676065,35.2837761469145,"other","woods","other_to_woods",1994
"rough_to_crops",6.70414804213438,70.0993371906037,158.692764762227,96.491772079957,"rough","crops","rough_to_crops",1994
"rough_to_grass",434.580555162933,565.417233520387,681.882115434643,588.501953779239,"rough","grass","rough_to_grass",1994
"rough_to_other",1.63284389578653,38.2516775531775,98.7553207312189,13.499330029055,"rough","other","rough_to_other",1994
"rough_to_urban",1.29386497596647,44.9118823991037,117.23882144091,48.2482303959488,"rough","urban","rough_to_urban",1994
"rough_to_woods",41.195190375258,151.230484533623,253.412154970087,134.394202163696,"rough","woods","rough_to_woods",1994
"urban_to_crops",0.767153439018973,25.7670323731731,94.4218558602375,16.5472392097109,"urban","crops","urban_to_crops",1994
"urban_to_grass",1.27085026527301,28.8030013233782,98.623884095213,51.726933760805,"urban","grass","urban_to_grass",1994
"urban_to_other",0.498696409043164,17.0428670274612,64.5358891928337,1.46562865363317,"urban","other","urban_to_other",1994
"urban_to_rough",1.52349739781965,28.0528020789525,79.4594738531846,29.031803895312,"urban","rough","urban_to_rough",1994
"urban_to_woods",1.19382014229605,26.2239119503312,87.6440287076084,14.019185516667,"urban","woods","urban_to_woods",1994
"woods_to_crops",0.611125563403179,18.3795802800454,72.1082758526555,1.7909243306394,"woods","crops","woods_to_crops",1994
"woods_to_grass",0.722252736317614,21.8949307171484,74.2961804280852,1.90278849468114,"woods","grass","woods_to_grass",1994
"woods_to_other",0.535763109088615,12.0799630468334,60.127883477539,7.91151839124924,"woods","other","woods_to_other",1994
"woods_to_rough",1.08205666327264,21.5172584556727,75.8212967266209,14.6408643311031,"woods","rough","woods_to_rough",1994
"woods_to_urban",0.806049074081649,18.4878317814409,69.3075297286681,24.8973699868351,"woods","urban","woods_to_urban",1994
"crops_to_grass",558.082253809989,682.800811316142,803.01222979352,755.890812716195,"crops","grass","crops_to_grass",1995
"crops_to_other",1.28887719883109,34.7736658322328,99.835614310138,20.1574689913004,"crops","other","crops_to_other",1995
"crops_to_rough",12.5090879380458,113.217052379736,213.05509755173,104.228485485059,"crops","rough","crops_to_rough",1995
"crops_to_urban",3.22541265792528,64.4930212684436,174.492031136233,46.0339363623287,"crops","urban","crops_to_urban",1995
"crops_to_woods",5.99345557083913,70.6029696308672,174.177118891274,33.440390747097,"crops","woods","crops_to_woods",1995
"grass_to_crops",517.616906427505,643.487735638598,789.25380559196,645.692422231159,"grass","crops","grass_to_crops",1995
"grass_to_other",1.35163717178662,31.4721201567382,113.121608105185,30.0715110149435,"grass","other","grass_to_other",1995
"grass_to_rough",379.87733407197,510.452104563637,638.906750746829,540.473504053373,"grass","rough","grass_to_rough",1995
"grass_to_urban",4.49385536876798,90.7224220932463,195.655521648605,90.0396891929715,"grass","urban","grass_to_urban",1995
"grass_to_woods",5.83360551163353,73.1677723047912,187.652126137335,53.6478916921866,"grass","woods","grass_to_woods",1995
"other_to_crops",0.430243566022742,17.2281428429939,73.5581272985335,13.824403721372,"other","crops","other_to_crops",1995
"other_to_grass",1.01056481059219,18.7084173995543,70.0031412862578,15.8107192227743,"other","grass","other_to_grass",1995
"other_to_rough",1.24313725368134,26.6444654033531,78.8616680424114,4.39119096606941,"other","rough","other_to_rough",1995
"other_to_urban",0.676456368136084,18.1381184143299,68.6750595983168,29.7193372415314,"other","urban","other_to_urban",1995
"other_to_woods",0.564751453124091,18.1246717494872,76.740579528881,15.386248953385,"other","woods","other_to_woods",1995
"rough_to_crops",4.38742664534711,70.6563729803303,162.261219564767,78.4264127807971,"rough","crops","rough_to_crops",1995
"rough_to_grass",397.24971938236,527.702081598539,662.451196792324,437.59620515338,"rough","grass","rough_to_grass",1995
"rough_to_other",3.2539544096911,45.8897126373352,125.557832698847,58.8698576447892,"rough","other","rough_to_other",1995
"rough_to_urban",3.61761923356903,52.7471558526464,141.860609912264,48.2851107237536,"rough","urban","rough_to_urban",1995
"rough_to_woods",24.1556855054643,141.731259796176,254.976914697688,212.299104179899,"rough","woods","rough_to_woods",1995
"urban_to_crops",1.11053493616948,23.1792718951122,84.0579576725335,28.7277275163845,"urban","crops","urban_to_crops",1995
"urban_to_grass",0.706835810345174,23.6689095150133,88.7707823196755,19.3354042544318,"urban","grass","urban_to_grass",1995
"urban_to_other",0.714413558134933,18.6724548637474,65.7217556944502,9.44249132215402,"urban","other","urban_to_other",1995
"urban_to_rough",1.15039734950467,28.8535252816077,91.8884940725153,4.10934375968123,"urban","rough","urban_to_rough",1995
"urban_to_woods",0.845114153753472,23.5456211340308,82.7367397939961,13.5538159890878,"urban","woods","urban_to_woods",1995
"woods_to_crops",0.717634784211021,13.8682124893152,58.6525126755229,19.0487028143042,"woods","crops","woods_to_crops",1995
"woods_to_grass",1.09625480609815,19.7604919734226,74.8812070773712,16.4558366586322,"woods","grass","woods_to_grass",1995
"woods_to_other",0.401165866001221,13.4880238825306,48.6729455599362,14.636447806556,"woods","other","woods_to_other",1995
"woods_to_rough",0.725746038619621,22.6342026603809,78.3735573641583,48.0107182397602,"woods","rough","woods_to_rough",1995
"woods_to_urban",0.829974217955742,17.1347709864381,63.5703171694312,0.199691647093685,"woods","urban","woods_to_urban",1995
"crops_to_grass",507.177222161062,644.315659619449,772.925026759954,663.754055873139,"crops","grass","crops_to_grass",1996
"crops_to_other",0.750020691600796,23.0504593275502,77.7984177661906,10.7683434568124,"crops","other","crops_to_other",1996
"crops_to_rough",9.28911552647026,95.3191748195234,185.227113162619,55.1927903775084,"crops","rough","crops_to_rough",1996
"crops_to_urban",2.42209598606364,46.5325885866589,130.744508466537,6.33922889615764,"crops","urban","crops_to_urban",1996
"crops_to_woods",1.73933389732292,45.1592341542387,110.597489468443,51.7302869871268,"crops","woods","crops_to_woods",1996
"grass_to_crops",531.266473102891,654.485593509424,770.375398902161,659.165117309715,"grass","crops","grass_to_crops",1996
"grass_to_other",0.896615028163471,24.7198456839554,84.5404598205032,12.8966309848931,"grass","other","grass_to_other",1996
"grass_to_rough",394.116587798367,514.869894721177,627.418894661536,592.3793677135,"grass","rough","grass_to_rough",1996
"grass_to_urban",3.90562331502152,67.1683449277224,164.705827597696,79.1242078253003,"grass","urban","grass_to_urban",1996
